# POINT3D_ID X Y Z R G B ERROR
535 -1.636919 3.197129 4.718955 255 255 255 0
536 -1.887609 3.261711 4.23338 255 255 255 0
537 -1.900609 3.059595 4.498968 255 255 255 0
538 -2.056806 3.205889 4.34088 255 255 255 0
539 -1.826583 3.236613 4.838443 255 255 255 0
540 -1.456186 3.098793 4.794012 255 255 255 0
541 -1.842606 3.142483 4.457702 255 255 255 0
542 -1.921785 3.339529 4.874261 255 255 255 0
543 -1.527309 3.252391 4.43188 255 255 255 0
544 -1.771541 3.181328 4.728189 255 255 255 0
545 -1.875801 3.22457 4.425405 255 255 255 0
546 -1.859025 3.206276 4.922489 255 255 255 0
547 -1.349382 3.166955 4.634752 255 255 255 0
548 -1.404266 3.307108 4.70061 255 255 255 0
549 -1.702838 3.205543 4.92105 255 255 255 0
550 -1.271054 3.183815 4.909153 255 255 255 0
551 -3.007034 3.054852 3.29031 255 255 255 0
552 -3.538206 3.27855 3.461583 255 255 255 0
553 -3.112184 3.193688 3.655641 255 255 255 0
554 -3.37715 3.305155 3.292232 255 255 255 0
555 -3.196575 3.25198 2.937984 255 255 255 0
556 -3.132998 3.118008 3.392386 255 255 255 0
557 -3.267619 3.222558 3.372977 255 255 255 0
558 -3.386079 3.121596 3.480155 255 255 255 0
559 -3.654436 3.170002 3.331527 255 255 255 0
560 -3.162174 3.133105 3.703571 255 255 255 0
561 -3.050509 3.224922 3.635164 255 255 255 0
562 -3.353728 3.227323 3.129447 255 255 255 0
563 -3.414082 3.297346 3.36004 255 255 255 0
564 -3.409866 3.214551 3.108677 255 255 255 0
565 -3.214723 3.295452 3.624469 255 255 255 0
566 -3.183997 3.128908 3.357249 255 255 255 0
567 -3.266036 3.096687 3.533267 255 255 255 0
568 -2.978525 3.283981 3.61004 255 255 255 0
569 -3.482951 3.064537 3.329192 255 255 255 0
570 -3.376276 3.107749 3.626088 255 255 255 0
571 -3.044316 3.357365 3.482692 255 255 255 0
572 -3.583435 3.011424 3.199587 255 255 255 0
573 -3.809233 3.230513 2.976955 255 255 255 0
574 -2.924979 3.202422 3.497752 255 255 255 0
575 -3.063507 3.083712 3.360319 255 255 255 0
576 -3.386768 3.059482 3.463231 255 255 255 0
577 -3.338319 3.200023 3.006986 255 255 255 0
578 -3.580085 3.306666 3.287484 255 255 255 0
579 -3.111138 3.104064 3.16182 255 255 255 0
580 -3.784549 2.982252 3.318629 255 255 255 0
581 -3.238199 3.034326 3.722004 255 255 255 0
582 -3.214871 3.367911 3.025488 255 255 255 0
583 -3.273932 3.279334 3.672253 255 255 255 0
584 -3.027171 3.127242 3.682535 255 255 255 0
585 -3.163996 3.078306 3.361834 255 255 255 0
586 -2.948497 3.214529 3.095795 255 255 255 0
587 -3.307527 3.082687 3.026492 255 255 255 0
588 -2.972304 3.101252 3.235241 255 255 255 0
589 -3.126698 3.313872 3.583198 255 255 255 0
590 -3.133473 3.188134 2.962687 255 255 255 0
591 -3.132142 3.008724 3.399298 255 255 255 0
592 -2.991725 3.139391 3.525174 255 255 255 0
593 -3.701177 3.212202 3.141443 255 255 255 0
594 -3.921294 3.21347 3.095436 255 255 255 0
595 -3.576445 3.229257 3.112679 255 255 255 0
596 -3.260523 3.234853 3.184481 255 255 255 0
597 -3.101325 3.241998 3.195128 255 255 255 0
598 -3.277747 3.190012 3.644011 255 255 255 0
599 -3.221021 3.196678 3.370032 255 255 255 0
600 -3.169574 3.113275 3.812453 255 255 255 0
601 -2.542511 3.156935 3.589316 255 255 255 0
602 -2.743589 3.300043 3.713373 255 255 255 0
603 -2.816197 3.119874 3.799212 255 255 255 0
604 -2.817391 3.260773 3.461356 255 255 255 0
605 -2.675621 3.277354 3.958443 255 255 255 0
606 -2.733266 3.172777 3.942124 255 255 255 0
607 -2.613789 3.065879 3.85122 255 255 255 0
608 -2.387683 3.074751 4.006004 255 255 255 0
609 -2.54653 3.272697 3.645939 255 255 255 0
610 -2.554526 3.221149 3.684726 255 255 255 0
611 -2.869087 3.158353 3.306136 255 255 255 0
612 -2.760456 3.121103 3.92481 255 255 255 0
613 -2.249706 3.101293 3.913169 255 255 255 0
614 -2.590968 3.113073 3.814983 255 255 255 0
615 -2.729195 3.138243 3.58699 255 255 255 0
616 -2.443991 3.177797 3.847037 255 255 255 0
617 -2.51451 3.272061 3.758188 255 255 255 0
618 -2.148064 3.141023 3.824657 255 255 255 0
619 -2.67123 3.107532 3.715648 255 255 255 0
620 -2.622875 3.228083 3.617564 255 255 255 0
621 -2.72358 3.17883 3.769323 255 255 255 0
622 -2.810373 3.28055 3.588157 255 255 255 0
623 -2.619275 3.192565 3.588925 255 255 255 0
624 -2.53095 3.312079 3.874187 255 255 255 0
625 -2.834729 3.133545 3.47573 255 255 255 0
626 -2.230626 3.263961 3.768405 255 255 255 0
627 -3.118573 3.277937 3.846052 255 255 255 0
628 -3.025072 3.229185 3.468202 255 255 255 0
629 -2.80954 3.196983 3.81952 255 255 255 0
630 -2.770487 3.203258 3.687644 255 255 255 0
631 -2.291684 3.377968 3.842728 255 255 255 0
632 -2.329996 3.26714 3.441129 255 255 255 0
633 -2.496522 3.152425 3.883794 255 255 255 0
634 -2.270309 3.070162 3.916674 255 255 255 0
635 -2.3603 2.932814 4.001723 255 255 255 0
636 -2.753461 3.076009 3.249781 255 255 255 0
637 -2.573346 3.330189 3.637848 255 255 255 0
638 -2.315034 3.331696 3.542448 255 255 255 0
639 -2.586028 3.148845 3.454751 255 255 255 0
640 -2.694427 3.335458 3.487358 255 255 255 0
641 -2.971351 3.084962 3.458764 255 255 255 0
642 -2.74606 3.229153 3.487942 255 255 255 0
643 -2.595463 3.399436 3.360043 255 255 255 0
644 -2.877035 3.075344 3.241854 255 255 255 0
645 -2.749502 3.308685 3.998779 255 255 255 0
646 -2.515415 3.046473 3.878448 255 255 255 0
647 -2.566895 3.16443 4.116676 255 255 255 0
648 -2.607639 3.200249 3.926501 255 255 255 0
649 -2.973959 3.256236 3.973431 255 255 255 0
650 -2.361241 3.344814 3.963884 255 255 255 0
651 -4.755399 3.254567 2.285655 255 255 255 0
652 -3.98254 3.008802 1.964508 255 255 255 0
653 -4.321201 3.123061 2.310706 255 255 255 0
654 -4.275392 2.980279 2.378262 255 255 255 0
655 -4.349475 3.346524 2.472538 255 255 255 0
656 -4.407136 3.063427 1.954498 255 255 255 0
657 -4.190688 3.276331 1.973008 255 255 255 0
658 -4.268145 3.204866 2.118152 255 255 255 0
659 -4.174349 3.237094 2.635528 255 255 255 0
660 -3.969503 3.21341 2.301025 255 255 255 0
661 -4.180194 3.330032 2.334833 255 255 255 0
662 -4.187634 3.33683 2.038574 255 255 255 0
663 -3.961263 3.186741 2.112307 255 255 255 0
664 -4.501346 3.282218 2.351198 255 255 255 0
665 -4.494596 3.164656 2.242556 255 255 255 0
666 -4.392937 3.162626 2.096873 255 255 255 0
667 -4.248134 3.202996 2.118154 255 255 255 0
668 -4.284434 3.379675 2.175816 255 255 255 0
669 -4.321086 3.151807 2.706293 255 255 255 0
670 -4.069164 3.321022 2.398643 255 255 255 0
671 -3.805545 3.107695 2.885607 255 255 255 0
672 -4.678663 2.991142 2.163495 255 255 255 0
673 -4.474398 3.060309 2.334291 255 255 255 0
674 -4.544748 3.071309 2.493977 255 255 255 0
675 -4.476804 3.219336 2.594647 255 255 255 0
676 -4.001117 3.144094 2.051376 255 255 255 0
677 -3.969479 3.219868 2.879497 255 255 255 0
678 -4.269108 3.123608 2.640334 255 255 255 0
679 -3.96482 3.217039 2.579648 255 255 255 0
680 -4.392004 3.133527 2.049614 255 255 255 0
681 -4.154692 3.275954 2.460956 255 255 255 0
682 -4.243837 3.256112 2.208413 255 255 255 0
683 -3.882968 3.074262 2.747723 255 255 255 0
684 -4.368564 3.338987 1.96597 255 255 255 0
685 -4.604215 3.364115 2.195606 255 255 255 0
686 -4.362773 3.190146 2.19312 255 255 255 0
687 -4.572199 3.049395 2.001911 255 255 255 0
688 -4.087176 3.138112 2.538504 255 255 255 0
689 -4.509712 3.123483 2.447335 255 255 255 0
690 -4.675552 2.946298 2.136878 255 255 255 0
691 -3.975305 3.216992 2.501211 255 255 255 0
692 -4.213518 3.176765 2.643924 255 255 255 0
693 -4.00214 3.255428 2.286652 255 255 255 0
694 -4.112896 3.234302 2.669821 255 255 255 0
695 -4.50322 3.251145 1.899284 255 255 255 0
696 -4.209922 3.170906 2.848843 255 255 255 0
697 -4.106798 3.115404 2.991878 255 255 255 0
698 -4.758765 3.201326 2.015826 255 255 255 0
699 -4.081531 3.104808 2.542869 255 255 255 0
700 -3.95246 3.224334 2.403569 255 255 255 0
701 -3.981413 3.292833 2.331234 255 255 255 0
702 -3.157286 3.235399 2.859476 255 255 255 0
703 -3.248176 2.990351 2.818115 255 255 255 0
704 -3.832906 3.147918 2.438815 255 255 255 0
705 -3.766751 3.240027 2.544414 255 255 255 0
706 -3.523144 3.240325 2.653174 255 255 255 0
707 -3.428852 3.192151 2.749923 255 255 255 0
708 -3.875624 3.20151 2.809043 255 255 255 0
709 -3.72043 3.132715 2.276633 255 255 255 0
710 -3.573845 3.158136 2.79643 255 255 255 0
711 -3.749157 3.295767 2.626233 255 255 255 0
712 -3.840236 3.293727 2.68702 255 255 255 0
713 -3.945184 3.171575 3.077215 255 255 255 0
714 -3.933227 3.276577 2.519083 255 255 255 0
715 -3.486757 3.307772 3.029425 255 255 255 0
716 -3.925993 3.245391 2.850199 255 255 255 0
717 -4.102957 3.205536 2.520311 255 255 255 0
718 -3.496268 3.004025 2.846918 255 255 255 0
719 -3.770439 3.319546 2.324307 255 255 255 0
720 -3.31931 3.228001 2.865826 255 255 255 0
721 -3.920246 3.161126 2.811414 255 255 255 0
722 -3.299512 3.230135 2.912512 255 255 255 0
723 -3.443635 3.181868 2.690403 255 255 255 0
724 -3.787071 3.284151 2.406047 255 255 255 0
725 -3.740576 3.222785 2.83776 255 255 255 0
726 -3.531228 3.319491 2.80548 255 255 255 0
727 -3.660724 3.215903 2.96989 255 255 255 0
728 -3.910353 3.114871 2.409459 255 255 255 0
729 -3.75052 3.169871 2.432676 255 255 255 0
730 -3.756583 3.061988 2.370326 255 255 255 0
731 -3.603989 2.998283 3.087788 255 255 255 0
732 -3.837317 3.16529 2.156489 255 255 255 0
733 -3.798519 3.148696 3.033376 255 255 255 0
734 -4.066761 3.139921 2.084019 255 255 255 0
735 -3.942017 3.23814 3.011148 255 255 255 0
736 -3.798235 3.132838 2.91888 255 255 255 0
737 -3.77928 3.094704 2.794048 255 255 255 0
738 -3.683952 3.243987 2.568973 255 255 255 0
739 -3.122749 3.235911 2.90717 255 255 255 0
740 -3.911649 3.105373 2.021509 255 255 255 0
741 -3.068067 3.091299 3.12443 255 255 255 0
742 -3.26511 3.324225 3.061705 255 255 255 0
743 -3.882185 3.200593 2.210518 255 255 255 0
744 -3.917701 3.069937 2.264667 255 255 255 0
745 -3.398888 3.265627 3.086186 255 255 255 0
746 -3.567449 3.168834 2.592697 255 255 255 0
747 -3.512917 3.256735 2.642127 255 255 255 0
748 -3.758 3.238128 2.834153 255 255 255 0
749 -3.291625 3.093955 3.212755 255 255 255 0
750 -3.879053 3.08016 2.320481 255 255 255 0
751 -4.144898 3.155337 1.843127 255 255 255 0
752 -5.040102 3.179251 1.634694 255 255 255 0
753 -4.823722 3.359914 2.101446 255 255 255 0
754 -5.005527 3.237063 1.413635 255 255 255 0
755 -4.740764 3.186094 1.528587 255 255 255 0
756 -4.355681 3.232134 1.596187 255 255 255 0
757 -4.621691 3.314526 1.951359 255 255 255 0
758 -4.90474 3.185128 1.649215 255 255 255 0
759 -4.80983 3.182383 1.942185 255 255 255 0
760 -4.45676 3.19125 1.998479 255 255 255 0
761 -4.248983 3.336506 1.805723 255 255 255 0
762 -4.775032 3.287013 1.790668 255 255 255 0
763 -4.995263 3.268721 1.391311 255 255 255 0
764 -4.493535 3.245292 1.751854 255 255 255 0
765 -4.363585 3.223661 2.069715 255 255 255 0
766 -4.522261 3.352054 2.033613 255 255 255 0
767 -5.107341 3.270287 1.606161 255 255 255 0
768 -4.442564 3.20124 1.738805 255 255 255 0
769 -5.077699 3.151134 1.088852 255 255 255 0
770 -4.90652 3.222072 1.948929 255 255 255 0
771 -4.585362 3.358725 1.589251 255 255 255 0
772 -4.615442 3.196647 1.447449 255 255 255 0
773 -4.811855 3.093025 1.890383 255 255 255 0
774 -4.79742 3.355267 1.242856 255 255 255 0
775 -4.694787 3.247879 1.650917 255 255 255 0
776 -4.415097 3.175521 1.633875 255 255 255 0
777 -4.691732 3.061341 1.831901 255 255 255 0
778 -4.857893 3.302512 1.416271 255 255 255 0
779 -4.958207 3.134014 1.785567 255 255 255 0
780 -4.973684 3.075474 1.326807 255 255 255 0
781 -4.575469 3.2342 1.564865 255 255 255 0
782 -4.364429 3.241489 1.925115 255 255 255 0
783 -4.60319 3.247564 1.783522 255 255 255 0
784 -4.703593 3.207559 1.673304 255 255 255 0
785 -4.910906 3.046616 1.522449 255 255 255 0
786 -4.824317 3.136012 1.158832 255 255 255 0
787 -4.794174 3.249706 1.772204 255 255 255 0
788 -4.790668 3.248785 1.25336 255 255 255 0
789 -4.928524 3.190458 1.30321 255 255 255 0
790 -4.953691 3.234046 1.482833 255 255 255 0
791 -4.817259 3.115062 1.881177 255 255 255 0
792 -4.246119 3.199873 1.919592 255 255 255 0
793 -4.903632 3.104054 1.657207 255 255 255 0
794 -4.193215 3.300204 2.045428 255 255 255 0
795 -4.489082 3.212502 1.962091 255 255 255 0
796 -4.516006 3.072385 1.726468 255 255 255 0
797 -4.74474 3.203431 1.87653 255 255 255 0
798 -4.942292 3.359529 1.325113 255 255 255 0
799 -4.700608 3.08174 1.865463 255 255 255 0
800 -4.650412 3.331139 1.879865 255 255 255 0
801 -1.20437 3.211065 4.692142 255 255 255 0
802 -1.537011 3.135423 3.830524 255 255 255 0
803 -1.235817 3.145384 4.094145 255 255 255 0
804 -1.239202 3.380605 4.521377 255 255 255 0
805 -1.759254 3.331342 4.011006 255 255 255 0
806 -1.953959 3.165072 4.178366 255 255 255 0
807 -1.03799 3.207342 4.587998 255 255 255 0
808 -1.339382 3.180287 4.48404 255 255 255 0
809 -1.111595 3.275402 4.53572 255 255 255 0
810 -1.622292 3.164978 4.148578 255 255 255 0
811 -1.088812 3.193163 4.769145 255 255 255 0
812 -1.463559 3.353766 4.249889 255 255 255 0
813 -1.001307 3.387423 4.195317 255 255 255 0
814 -1.512179 3.277906 4.699692 255 255 255 0
815 -1.659186 3.010212 4.17088 255 255 255 0
816 -1.045306 3.089465 4.364989 255 255 255 0
817 -1.339389 3.228522 4.565465 255 255 255 0
818 -1.642361 3.151613 4.310104 255 255 255 0
819 -1.318094 3.198429 4.034138 255 255 255 0
820 -1.178673 3.345178 4.224213 255 255 255 0
821 -1.127002 3.217688 4.511313 255 255 255 0
822 -1.193496 3.128397 3.894031 255 255 255 0
823 -1.272763 3.235695 4.567599 255 255 255 0
824 -1.764982 3.082619 4.431905 255 255 255 0
825 -1.402834 2.979223 4.449872 255 255 255 0
826 -1.059945 3.331308 4.124202 255 255 255 0
827 -1.943591 3.238271 4.069318 255 255 255 0
828 -1.113093 3.340871 4.313169 255 255 255 0
829 -0.9006829 3.108171 4.400978 255 255 255 0
830 -1.299398 3.186342 4.390861 255 255 255 0
831 -1.533357 3.200125 4.326268 255 255 255 0
832 -1.648398 3.348652 4.141209 255 255 255 0
833 -1.149359 3.234284 4.374762 255 255 255 0
834 -1.062701 3.139394 4.356664 255 255 255 0
835 -1.580889 3.213198 4.298022 255 255 255 0
836 -1.537718 3.337758 4.477216 255 255 255 0
837 -1.651417 3.091816 3.991285 255 255 255 0
838 -1.160469 3.121001 4.535897 255 255 255 0
839 -1.239601 3.057348 4.461542 255 255 255 0
840 -1.16633 3.125096 4.728007 255 255 255 0
841 -1.036214 3.183973 4.731086 255 255 255 0
842 -1.316082 3.059751 4.563001 255 255 255 0
843 -1.018699 3.224504 3.978297 255 255 255 0
844 -1.102752 3.239486 4.069422 255 255 255 0
845 -0.9950342 3.28896 4.228378 255 255 255 0
846 -1.443046 3.189214 4.183934 255 255 255 0
847 -1.501256 3.298174 4.246696 255 255 255 0
848 -1.268707 3.139442 4.426707 255 255 255 0
849 -1.063048 3.227857 4.327365 255 255 255 0
850 -1.685325 3.135919 4.143012 255 255 255 0
851 -0.6624487 3.216493 5.010538 255 255 255 0
852 -0.8269113 3.176003 4.493917 255 255 255 0
853 -0.8576667 3.226757 4.619708 255 255 255 0
854 -0.9087065 3.169106 4.515763 255 255 255 0
855 -0.9359356 3.303331 4.582506 255 255 255 0
856 -0.623914 3.031222 4.706747 255 255 255 0
857 -0.4933878 3.235335 5.078793 255 255 255 0
858 -0.9827055 3.294379 4.908076 255 255 255 0
859 -0.8507133 3.242612 4.478812 255 255 255 0
860 -0.7154237 3.201993 4.749207 255 255 255 0
861 -0.6497318 3.124521 4.62882 255 255 255 0
862 -0.9994018 3.337177 4.461306 255 255 255 0
863 -0.6059864 3.072667 5.01124 255 255 255 0
864 -1.098511 3.006782 5.027952 255 255 255 0
865 -0.6238116 3.263672 4.6167 255 255 255 0
866 -0.4266236 2.988176 4.548604 255 255 255 0
867 -0.6277807 3.187162 4.876858 255 255 255 0
868 -0.7745435 3.114031 4.857947 255 255 255 0
869 -0.905014 3.195363 3.855363 255 255 255 0
870 -0.8705209 3.371644 4.164429 255 255 255 0
871 -0.4421238 3.304899 4.793972 255 255 255 0
872 -0.8354746 3.393845 5.058002 255 255 255 0
873 -0.5295945 3.143506 4.908792 255 255 255 0
874 -0.2750174 3.344918 4.719219 255 255 255 0
875 -0.8233892 3.181269 4.6009 255 255 255 0
876 -0.4713673 3.210999 4.81086 255 255 255 0
877 -0.8002879 3.198616 4.576599 255 255 255 0
878 -0.8032527 3.273603 4.393716 255 255 255 0
879 -0.9727429 3.202734 3.984076 255 255 255 0
880 -0.8158422 3.256065 4.406739 255 255 255 0
881 -0.4897993 3.205072 4.756068 255 255 255 0
882 -0.7810174 3.155836 4.868209 255 255 255 0
883 -0.565715 3.307596 4.443526 255 255 255 0
884 -0.9527653 3.161109 4.243129 255 255 255 0
885 -1.038776 3.215749 4.225245 255 255 255 0
886 -0.6958141 3.06246 5.019641 255 255 255 0
887 -0.7501597 3.187263 5.006563 255 255 255 0
888 -0.5230274 3.215982 4.676243 255 255 255 0
889 -0.5583906 3.243926 4.59369 255 255 255 0
890 -1.098967 3.459867 4.309129 255 255 255 0
891 -0.7147717 3.280763 4.928797 255 255 255 0
892 -0.7323478 3.09097 4.319964 255 255 255 0
893 -0.5132459 3.399039 4.851712 255 255 255 0
894 -0.2639247 3.334556 4.756335 255 255 255 0
895 -0.9015685 3.115928 4.984187 255 255 255 0
896 -0.2718081 3.112982 4.76847 255 255 255 0
897 -0.683615 3.210874 4.824478 255 255 255 0
898 -0.3864817 3.237074 4.769293 255 255 255 0
899 -1.001649 3.22625 4.59645 255 255 255 0
900 -0.2756501 3.188357 4.99628 255 255 255 0
901 -2.251763 3.231056 3.394054 255 255 255 0
902 -2.197897 3.170559 3.719893 255 255 255 0
903 -2.158959 3.349591 3.412127 255 255 255 0
904 -2.883183 3.009248 3.152856 255 255 255 0
905 -2.160119 3.169127 3.319042 255 255 255 0
906 -2.436952 3.340843 3.202491 255 255 255 0
907 -2.152556 2.98602 3.58724 255 255 255 0
908 -2.163025 3.212354 3.655255 255 255 255 0
909 -2.095989 3.126216 3.105584 255 255 255 0
910 -2.304001 3.280772 3.492561 255 255 255 0
911 -2.479599 3.304085 3.182963 255 255 255 0
912 -2.225502 3.144311 3.527527 255 255 255 0
913 -2.598216 3.134622 3.532549 255 255 255 0
914 -2.309839 3.253703 3.351997 255 255 255 0
915 -2.157237 3.223079 3.289513 255 255 255 0
916 -2.427442 3.150253 3.033992 255 255 255 0
917 -2.414981 3.099695 3.314077 255 255 255 0
918 -2.45693 3.297678 3.433988 255 255 255 0
919 -2.455284 3.297653 2.842443 255 255 255 0
920 -2.064402 3.214634 3.169428 255 255 255 0
921 -2.605331 3.226693 3.38734 255 255 255 0
922 -2.05638 3.266803 3.013573 255 255 255 0
923 -2.488207 3.140209 2.850888 255 255 255 0
924 -2.696547 3.233968 3.369969 255 255 255 0
925 -2.602055 3.183592 3.365564 255 255 255 0
926 -2.611674 3.184938 3.287028 255 255 255 0
927 -2.389703 3.208716 3.41045 255 255 255 0
928 -2.269464 3.154461 3.516682 255 255 255 0
929 -2.368218 3.255857 2.990308 255 255 255 0
930 -1.994603 3.215326 3.263892 255 255 255 0
931 -1.914409 3.173082 3.093227 255 255 255 0
932 -2.101067 3.158125 3.068807 255 255 255 0
933 -2.609984 3.080304 2.899432 255 255 255 0
934 -2.758574 3.228788 3.327602 255 255 255 0
935 -1.96216 3.141238 3.575068 255 255 255 0
936 -2.588608 3.138252 3.106261 255 255 255 0
937 -2.318818 3.407615 3.648577 255 255 255 0
938 -2.513103 3.154848 3.332565 255 255 255 0
939 -2.408091 3.106753 3.138763 255 255 255 0
940 -2.335182 3.189325 3.293903 255 255 255 0
941 -1.966808 3.048094 3.770353 255 255 255 0
942 -2.323641 3.220074 3.717152 255 255 255 0
943 -2.304395 3.133316 3.635324 255 255 255 0
944 -2.170814 3.160716 3.565616 255 255 255 0
945 -2.376789 3.183702 3.015715 255 255 255 0
946 -2.136092 3.262178 3.696465 255 255 255 0
947 -2.635843 2.969155 3.002369 255 255 255 0
948 -2.026552 3.31132 3.974599 255 255 255 0
949 -2.272555 3.174657 3.152832 255 255 255 0
950 -2.384828 2.933125 3.440471 255 255 255 0
951 -1.159555 3.127721 3.847462 255 255 255 0
952 -1.9516 3.395278 3.027879 255 255 255 0
953 -1.342053 3.257332 4.034251 255 255 255 0
954 -1.313178 3.448043 3.945356 255 255 255 0
955 -1.784409 3.075468 3.588359 255 255 255 0
956 -1.539379 3.22695 3.746921 255 255 255 0
957 -1.6718 3.250334 3.92552 255 255 255 0
958 -1.353638 3.094412 4.192315 255 255 255 0
959 -2.023432 3.325097 3.566319 255 255 255 0
960 -2.051739 3.17701 3.521189 255 255 255 0
961 -2.054507 3.13994 4.017412 255 255 255 0
962 -1.720048 3.157786 4.01294 255 255 255 0
963 -1.672645 2.942367 3.542063 255 255 255 0
964 -1.615528 3.224848 3.697715 255 255 255 0
965 -1.901559 3.247729 4.197204 255 255 255 0
966 -1.443841 3.354416 3.644097 255 255 255 0
967 -1.561514 3.285982 3.638853 255 255 255 0
968 -2.114093 3.09848 3.863713 255 255 255 0
969 -1.43221 3.145443 4.045667 255 255 255 0
970 -0.9919608 3.157614 3.741035 255 255 255 0
971 -1.819013 3.193811 3.860254 255 255 255 0
972 -1.742025 3.203356 3.695312 255 255 255 0
973 -1.909613 3.206476 3.307029 255 255 255 0
974 -0.9174191 3.14944 3.712126 255 255 255 0
975 -2.01241 3.138463 3.25244 255 255 255 0
976 -2.003261 3.365288 3.401891 255 255 255 0
977 -1.715946 3.142115 3.623141 255 255 255 0
978 -2.16324 3.259566 3.03783 255 255 255 0
979 -1.672042 3.269886 3.664523 255 255 255 0
980 -1.9381 3.372957 3.360415 255 255 255 0
981 -1.922567 3.341009 3.66717 255 255 255 0
982 -1.964909 3.35448 3.567695 255 255 255 0
983 -1.168073 3.300026 3.858334 255 255 255 0
984 -1.798498 3.08858 3.49642 255 255 255 0
985 -1.801585 3.284389 3.985558 255 255 255 0
986 -1.69515 3.185091 3.711974 255 255 255 0
